Date,Tweet,Likes,Retweet,User,Location,Followers,Created_at,tokenized_text,no_stopwords
2021-11-08 03:29:37+00:00,"Capaian tersebut membawa Indonesia ke dalam lima negara dengan jumlah suntikan vaksinasi tertinggi bersama India, Amerika Serikat, Brazil, dan Jepang, sekaligus berkontribusi dalam memvaksinasi hampir setengah penduduk dunia.

Terima kasih atas peran Anda semua. https://t.co/oYke7X9t4K",939,101,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Capaian', 'tersebut', 'membawa', 'Indonesia', 'ke', 'dalam', 'lima', 'negara', 'dengan', 'jumlah', 'suntikan', 'vaksinasi', 'tertinggi', 'bersama', 'India', ',', 'Amerika', 'Serikat', ',', 'Brazil', ',', 'dan', 'Jepang', ',', 'sekaligus', 'berkontribusi', 'dalam', 'memvaksinasi', 'hampir', 'setengah', 'penduduk', 'dunia', '.', 'Terima', 'kasih', 'atas', 'peran', 'Anda', 'semua', '.', 'https', ':', '//t.co/oYke7X9t4K']","Capaian membawa Indonesia negara suntikan vaksinasi tertinggi India, Amerika Serikat, Brazil, Jepang, berkontribusi memvaksinasi penduduk dunia. Terima kasih peran Anda semua. https://t.co/oYke7X9t4K"
2021-11-08 03:29:05+00:00,"Pekan kemarin, Indonesia mencapai babak baru vaksinasi massal Covid-19, yakni telah menyuntikkan lebih dari 200 juta dosis vaksin kepada masyarakat. 

Jumlah ini telah mencapai sekitar 40% dari sasaran vaksinasi nasional untuk kategori lengkap dan 60% untuk dosis pertama. https://t.co/6epdngKrH1",1492,143,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Pekan', 'kemarin', ',', 'Indonesia', 'mencapai', 'babak', 'baru', 'vaksinasi', 'massal', 'Covid-19', ',', 'yakni', 'telah', 'menyuntikkan', 'lebih', 'dari', '200', 'juta', 'dosis', 'vaksin', 'kepada', 'masyarakat', '.', 'Jumlah', 'ini', 'telah', 'mencapai', 'sekitar', '40', '%', 'dari', 'sasaran', 'vaksinasi', 'nasional', 'untuk', 'kategori', 'lengkap', 'dan', '60', '%', 'untuk', 'dosis', 'pertama', '.', 'https', ':', '//t.co/6epdngKrH1']","Pekan kemarin, Indonesia mencapai babak vaksinasi massal Covid-19, menyuntikkan 200 juta dosis vaksin masyarakat. Jumlah mencapai 40% sasaran vaksinasi nasional kategori lengkap 60% dosis pertama. https://t.co/6epdngKrH1"
2021-11-08 03:28:08+00:00,"Hari ini, masa karantina tiga hari seusai perjalanan ke luar negeri saya berakhir. Apa kabar saudara-saudaraku di seluruh Tanah Air? 

Semoga senantiasa sehat dan bersemangat menjalankan protokol kesehatan.",3232,360,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Hari', 'ini', ',', 'masa', 'karantina', 'tiga', 'hari', 'seusai', 'perjalanan', 'ke', 'luar', 'negeri', 'saya', 'berakhir', '.', 'Apa', 'kabar', 'saudara-saudaraku', 'di', 'seluruh', 'Tanah', 'Air', '?', 'Semoga', 'senantiasa', 'sehat', 'dan', 'bersemangat', 'menjalankan', 'protokol', 'kesehatan', '.']","Hari ini, karantina perjalanan negeri berakhir. Apa kabar saudara-saudaraku Tanah Air? Semoga senantiasa sehat bersemangat menjalankan protokol kesehatan."
2021-11-08 01:07:53+00:00,"Membentang di atas teluk yang indah, jembatan ini berupa besi lengkung raksasa yang berat. Rangka besinya dibangun di Surabaya lalu dikapalkan ke ujung timur nusantara. Saat terpasang, jembatan ini menjadi landmark sebuah kota.  

Apa nama jembatan ini dan di mana lokasinya? https://t.co/Rvl4GFUeyg",5061,658,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Membentang', 'di', 'atas', 'teluk', 'yang', 'indah', ',', 'jembatan', 'ini', 'berupa', 'besi', 'lengkung', 'raksasa', 'yang', 'berat', '.', 'Rangka', 'besinya', 'dibangun', 'di', 'Surabaya', 'lalu', 'dikapalkan', 'ke', 'ujung', 'timur', 'nusantara', '.', 'Saat', 'terpasang', ',', 'jembatan', 'ini', 'menjadi', 'landmark', 'sebuah', 'kota', '.', 'Apa', 'nama', 'jembatan', 'ini', 'dan', 'di', 'mana', 'lokasinya', '?', 'https', ':', '//t.co/Rvl4GFUeyg']","Membentang teluk indah, jembatan besi lengkung raksasa berat. Rangka besinya dibangun Surabaya dikapalkan ujung timur nusantara. Saat terpasang, jembatan landmark kota. Apa nama jembatan lokasinya? https://t.co/Rvl4GFUeyg"
2021-11-05 07:22:05+00:00,"Seusai lawatan kerja sepekan di luar negeri, saya pulang dan tiba di Tanah Air, pagi ini. 

Sesuai dengan aturan protokol kesehatan perjalanan internasional yang berlaku, maka mulai hari ini saya menjalani karantina mandiri selama 3x24 jam di kompleks Istana Bogor. https://t.co/tChZvtUH5H",9210,984,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Seusai', 'lawatan', 'kerja', 'sepekan', 'di', 'luar', 'negeri', ',', 'saya', 'pulang', 'dan', 'tiba', 'di', 'Tanah', 'Air', ',', 'pagi', 'ini', '.', 'Sesuai', 'dengan', 'aturan', 'protokol', 'kesehatan', 'perjalanan', 'internasional', 'yang', 'berlaku', ',', 'maka', 'mulai', 'hari', 'ini', 'saya', 'menjalani', 'karantina', 'mandiri', 'selama', '3x24', 'jam', 'di', 'kompleks', 'Istana', 'Bogor', '.', 'https', ':', '//t.co/tChZvtUH5H']","Seusai lawatan kerja sepekan negeri, pulang Tanah Air, pagi ini. Sesuai aturan protokol kesehatan perjalanan internasional berlaku, menjalani karantina mandiri 3x24 jam kompleks Istana Bogor. https://t.co/tChZvtUH5H"
2021-11-05 03:12:10+00:00,"Lalu, bersama Pangeran Mohamed, kami menuju ke teater utama dan menyaksikan pertunjukan cerita rakyat budaya Indonesia bertajuk Land of Diversity, sebuah pertunjukan tari yang menggambarkan keragaman Indonesia. https://t.co/7hFfmwH2Pg",1834,176,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Lalu', ',', 'bersama', 'Pangeran', 'Mohamed', ',', 'kami', 'menuju', 'ke', 'teater', 'utama', 'dan', 'menyaksikan', 'pertunjukan', 'cerita', 'rakyat', 'budaya', 'Indonesia', 'bertajuk', 'Land', 'of', 'Diversity', ',', 'sebuah', 'pertunjukan', 'tari', 'yang', 'menggambarkan', 'keragaman', 'Indonesia', '.', 'https', ':', '//t.co/7hFfmwH2Pg']","Lalu, Pangeran Mohamed, teater utama menyaksikan pertunjukan cerita rakyat budaya Indonesia bertajuk Land of Diversity, pertunjukan tari menggambarkan keragaman Indonesia. https://t.co/7hFfmwH2Pg"
2021-11-05 03:12:08+00:00,"Saya juga ke Paviliun PEA dan disambut oleh Putra Mahkota Abu Dhabi, Sheikh Mohamed Bin Zayed Al Nahyan. Di paviliun tuan rumah ini, saya disuguhi pertunjukan film tentang perkembangan peradaban PEA. https://t.co/igZbb38h14",2102,202,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Saya', 'juga', 'ke', 'Paviliun', 'PEA', 'dan', 'disambut', 'oleh', 'Putra', 'Mahkota', 'Abu', 'Dhabi', ',', 'Sheikh', 'Mohamed', 'Bin', 'Zayed', 'Al', 'Nahyan', '.', 'Di', 'paviliun', 'tuan', 'rumah', 'ini', ',', 'saya', 'disuguhi', 'pertunjukan', 'film', 'tentang', 'perkembangan', 'peradaban', 'PEA', '.', 'https', ':', '//t.co/igZbb38h14']","Saya Paviliun PEA disambut Putra Mahkota Abu Dhabi, Sheikh Mohamed Bin Zayed Al Nahyan. Di paviliun tuan rumah ini, disuguhi pertunjukan film perkembangan peradaban PEA. https://t.co/igZbb38h14"
2021-11-05 03:12:07+00:00,"Saya berkunjung ke Paviliun Indonesia di arena pameran Dubai Expo, selepas petang kemarin. 

Paviliun Indonesia menampilkan tiga zona waktu Yesterday, Today, and Tomorrow di tiga lantai paviliun, yang memamerkan masa lalu, kini, dan masa depan Indonesia sebagai kekuatan global. https://t.co/FaZW3xCVk2",5166,613,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Saya', 'berkunjung', 'ke', 'Paviliun', 'Indonesia', 'di', 'arena', 'pameran', 'Dubai', 'Expo', ',', 'selepas', 'petang', 'kemarin', '.', 'Paviliun', 'Indonesia', 'menampilkan', 'tiga', 'zona', 'waktu', 'Yesterday', ',', 'Today', ',', 'and', 'Tomorrow', 'di', 'tiga', 'lantai', 'paviliun', ',', 'yang', 'memamerkan', 'masa', 'lalu', ',', 'kini', ',', 'dan', 'masa', 'depan', 'Indonesia', 'sebagai', 'kekuatan', 'global', '.', 'https', ':', '//t.co/FaZW3xCVk2']","Saya berkunjung Paviliun Indonesia arena pameran Dubai Expo, selepas petang kemarin. Paviliun Indonesia menampilkan zona Yesterday, Today, and Tomorrow lantai paviliun, memamerkan lalu, kini, Indonesia kekuatan global. https://t.co/FaZW3xCVk2"
2021-11-05 01:49:03+00:00,"Saya menghadiri Indonesia–PEA Investment Forum di Dubai, kemarin dan menyampaikan tiga sektor pembangunan di Indonesia yang bisa dijadikan prioritas kerja sama antara kedua negara.

Yaitu, pembangunan ibu kota baru Indonesia, bidang transisi energi, dan sektor perdagangan. https://t.co/62LylnruOk",4748,533,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Saya', 'menghadiri', 'Indonesia–PEA', 'Investment', 'Forum', 'di', 'Dubai', ',', 'kemarin', 'dan', 'menyampaikan', 'tiga', 'sektor', 'pembangunan', 'di', 'Indonesia', 'yang', 'bisa', 'dijadikan', 'prioritas', 'kerja', 'sama', 'antara', 'kedua', 'negara', '.', 'Yaitu', ',', 'pembangunan', 'ibu', 'kota', 'baru', 'Indonesia', ',', 'bidang', 'transisi', 'energi', ',', 'dan', 'sektor', 'perdagangan', '.', 'https', ':', '//t.co/62LylnruOk']","Saya menghadiri Indonesia–PEA Investment Forum Dubai, kemarin sektor pembangunan Indonesia dijadikan prioritas kerja negara. Yaitu, pembangunan kota Indonesia, bidang transisi energi, sektor perdagangan. https://t.co/62LylnruOk"
2021-11-04 13:06:18+00:00,"Saya tiba di Dubai Exhibition Center hari ini, disambut Emir Dubai PEA Sheikh Mohammed Bin Rashid Al Maktoum di Lobby Leadership Pavilion. 

Di ruangan ini, kami bersama menyaksikan pertukaran MoU dan perjanjian antara kementerian dan lembaga kedua negara di berbagai bidang. https://t.co/YB3LgJNBN9",6743,696,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Saya', 'tiba', 'di', 'Dubai', 'Exhibition', 'Center', 'hari', 'ini', ',', 'disambut', 'Emir', 'Dubai', 'PEA', 'Sheikh', 'Mohammed', 'Bin', 'Rashid', 'Al', 'Maktoum', 'di', 'Lobby', 'Leadership', 'Pavilion', '.', 'Di', 'ruangan', 'ini', ',', 'kami', 'bersama', 'menyaksikan', 'pertukaran', 'MoU', 'dan', 'perjanjian', 'antara', 'kementerian', 'dan', 'lembaga', 'kedua', 'negara', 'di', 'berbagai', 'bidang', '.', 'https', ':', '//t.co/YB3LgJNBN9']","Saya Dubai Exhibition Center ini, disambut Emir Dubai PEA Sheikh Mohammed Bin Rashid Al Maktoum Lobby Leadership Pavilion. Di ruangan ini, menyaksikan pertukaran MoU perjanjian kementerian lembaga negara bidang. https://t.co/YB3LgJNBN9"
2021-11-04 01:27:59+00:00,"Perjalanan menuju Jubail Mangrove Park itu melewati Joko Widodo Street dan Masjid Presiden Joko Widodo --  nama-nama jalan dan masjid sebagai tanda penghargaan tinggi PEA kepada Indonesia. 

Di jalan menuju pulau juga kita bisa melihat pembangunan kantor baru KBRI Abu Dhabi.",1407,196,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Perjalanan', 'menuju', 'Jubail', 'Mangrove', 'Park', 'itu', 'melewati', 'Joko', 'Widodo', 'Street', 'dan', 'Masjid', 'Presiden', 'Joko', 'Widodo', '--', 'nama-nama', 'jalan', 'dan', 'masjid', 'sebagai', 'tanda', 'penghargaan', 'tinggi', 'PEA', 'kepada', 'Indonesia', '.', 'Di', 'jalan', 'menuju', 'pulau', 'juga', 'kita', 'bisa', 'melihat', 'pembangunan', 'kantor', 'baru', 'KBRI', 'Abu', 'Dhabi', '.']",Perjalanan Jubail Mangrove Park melewati Joko Widodo Street Masjid Presiden Joko Widodo -- nama-nama jalan masjid tanda penghargaan PEA Indonesia. Di jalan pulau pembangunan kantor KBRI Abu Dhabi.
2021-11-04 01:27:59+00:00,"Saya mengunjungi Jubail Mangrove Park di Pulau Al Jubail, Abu Dhabi, kemarin, dan sempat menanam pohon mangrove di sana.

Jubail Mangrove Park adalah taman hutan bakau seluas 12 ha yang mencakup perlindungan garis pantai Abu Dhabi yang dibuka tahun lalu. https://t.co/BfqdsgjpC9",6254,717,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Saya', 'mengunjungi', 'Jubail', 'Mangrove', 'Park', 'di', 'Pulau', 'Al', 'Jubail', ',', 'Abu', 'Dhabi', ',', 'kemarin', ',', 'dan', 'sempat', 'menanam', 'pohon', 'mangrove', 'di', 'sana', '.', 'Jubail', 'Mangrove', 'Park', 'adalah', 'taman', 'hutan', 'bakau', 'seluas', '12', 'ha', 'yang', 'mencakup', 'perlindungan', 'garis', 'pantai', 'Abu', 'Dhabi', 'yang', 'dibuka', 'tahun', 'lalu', '.', 'https', ':', '//t.co/BfqdsgjpC9']","Saya mengunjungi Jubail Mangrove Park Pulau Al Jubail, Abu Dhabi, kemarin, menanam pohon mangrove sana. Jubail Mangrove Park taman hutan bakau seluas 12 ha mencakup perlindungan garis pantai Abu Dhabi dibuka lalu. https://t.co/BfqdsgjpC9"
2021-11-04 01:24:40+00:00,"Saya bertemu Putra Mahkota Abu Dhabi, Sheikh Mohamed bin Zayed Al Nahyan, kemarin dan berdiskusi tentang aneka isu, dari soal G20, kerja sama bidang energi terbarukan, pembangunan ibu kota baru, hingga investasi. 

Saya mengundang Pangeran Mohamed ke KTT G20 di Bali tahun depan. https://t.co/LQVOrDaLc0",4267,482,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Saya', 'bertemu', 'Putra', 'Mahkota', 'Abu', 'Dhabi', ',', 'Sheikh', 'Mohamed', 'bin', 'Zayed', 'Al', 'Nahyan', ',', 'kemarin', 'dan', 'berdiskusi', 'tentang', 'aneka', 'isu', ',', 'dari', 'soal', 'G20', ',', 'kerja', 'sama', 'bidang', 'energi', 'terbarukan', ',', 'pembangunan', 'ibu', 'kota', 'baru', ',', 'hingga', 'investasi', '.', 'Saya', 'mengundang', 'Pangeran', 'Mohamed', 'ke', 'KTT', 'G20', 'di', 'Bali', 'tahun', 'depan', '.', 'https', ':', '//t.co/LQVOrDaLc0']","Saya bertemu Putra Mahkota Abu Dhabi, Sheikh Mohamed bin Zayed Al Nahyan, kemarin berdiskusi aneka isu, G20, kerja bidang energi terbarukan, pembangunan kota baru, investasi. Saya mengundang Pangeran Mohamed KTT G20 Bali depan. https://t.co/LQVOrDaLc0"
2021-11-03 11:46:49+00:00,"Tiba di Istana Al-Shatie, Abu Dhabi, Persatuan Emirat Arab, siang ini untuk melakukan pertemuan bilateral dengan Pangeran Mohamed bin Zayed Al Nahyan, Putra Mahkota Abu Dhabi. https://t.co/ocPMXD1kPT",6935,724,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Tiba', 'di', 'Istana', 'Al-Shatie', ',', 'Abu', 'Dhabi', ',', 'Persatuan', 'Emirat', 'Arab', ',', 'siang', 'ini', 'untuk', 'melakukan', 'pertemuan', 'bilateral', 'dengan', 'Pangeran', 'Mohamed', 'bin', 'Zayed', 'Al', 'Nahyan', ',', 'Putra', 'Mahkota', 'Abu', 'Dhabi', '.', 'https', ':', '//t.co/ocPMXD1kPT']","Tiba Istana Al-Shatie, Abu Dhabi, Persatuan Emirat Arab, siang pertemuan bilateral Pangeran Mohamed bin Zayed Al Nahyan, Putra Mahkota Abu Dhabi. https://t.co/ocPMXD1kPT"
2021-11-03 00:59:02+00:00,"Saya tiba di Abu Dhabi, Persatuan Emirat Arab tengah malam tadi dan disambut Menteri Energi PEA Suhail Al Mazroui di bawah tangga pesawat.

Hari ini, saya akan bertemu dengan Putra Mahkota Sheikh Mohammed bin Zayed, dan menghadiri pertemuan bisnis dengan para pengusaha PEA. https://t.co/98JVqYUGsn",5678,720,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Saya', 'tiba', 'di', 'Abu', 'Dhabi', ',', 'Persatuan', 'Emirat', 'Arab', 'tengah', 'malam', 'tadi', 'dan', 'disambut', 'Menteri', 'Energi', 'PEA', 'Suhail', 'Al', 'Mazroui', 'di', 'bawah', 'tangga', 'pesawat', '.', 'Hari', 'ini', ',', 'saya', 'akan', 'bertemu', 'dengan', 'Putra', 'Mahkota', 'Sheikh', 'Mohammed', 'bin', 'Zayed', ',', 'dan', 'menghadiri', 'pertemuan', 'bisnis', 'dengan', 'para', 'pengusaha', 'PEA', '.', 'https', ':', '//t.co/98JVqYUGsn']","Saya Abu Dhabi, Persatuan Emirat Arab malam disambut Menteri Energi PEA Suhail Al Mazroui tangga pesawat. Hari ini, bertemu Putra Mahkota Sheikh Mohammed bin Zayed, menghadiri pertemuan bisnis pengusaha PEA. https://t.co/98JVqYUGsn"
2021-11-02 04:21:47+00:00,Saya juga sangat menghargai dukungan Amerika Serikat atas posisi presidensi Indonesia di G20. Terima kasih Presiden Joe Biden. https://t.co/CwHCGnqDvp,2061,247,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Saya', 'juga', 'sangat', 'menghargai', 'dukungan', 'Amerika', 'Serikat', 'atas', 'posisi', 'presidensi', 'Indonesia', 'di', 'G20', '.', 'Terima', 'kasih', 'Presiden', 'Joe', 'Biden', '.', 'https', ':', '//t.co/CwHCGnqDvp']",Saya menghargai dukungan Amerika Serikat posisi presidensi Indonesia G20. Terima kasih Presiden Joe Biden. https://t.co/CwHCGnqDvp
2021-11-02 04:21:45+00:00,"Saya menyampaikan pernghargaan atas kerja sama dengan Amerika Serikat di bidang kesehatan selama pandemi, dari penerimaan stok vaksin melalui mekanisme dose-sharing, hingga alat kesehatan. 

Indonesia tertarik menjadi bagian dari rantai pasok global di bidang kesehatan. https://t.co/vzJ1ew6p0y",2240,278,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Saya', 'menyampaikan', 'pernghargaan', 'atas', 'kerja', 'sama', 'dengan', 'Amerika', 'Serikat', 'di', 'bidang', 'kesehatan', 'selama', 'pandemi', ',', 'dari', 'penerimaan', 'stok', 'vaksin', 'melalui', 'mekanisme', 'dose-sharing', ',', 'hingga', 'alat', 'kesehatan', '.', 'Indonesia', 'tertarik', 'menjadi', 'bagian', 'dari', 'rantai', 'pasok', 'global', 'di', 'bidang', 'kesehatan', '.', 'https', ':', '//t.co/vzJ1ew6p0y']","Saya pernghargaan kerja Amerika Serikat bidang kesehatan pandemi, penerimaan stok vaksin mekanisme dose-sharing, alat kesehatan. Indonesia tertarik rantai pasok global bidang kesehatan. https://t.co/vzJ1ew6p0y"
2021-11-02 04:21:44+00:00,"Saya bertemu dengan Presiden Amerika Serikat Joe Biden di Glasgow, Skotlandia, kemarin, di sela pelaksanaan KTT COP26. 

Satu jam lamanya kami bertukar pikiran mengenai berbagai isu internasional, dari soal pandemi, perubahan iklim, demokrasi, sampai  Myanmar dan Afghanistan. https://t.co/nnwSSn0ren",9273,1164,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Saya', 'bertemu', 'dengan', 'Presiden', 'Amerika', 'Serikat', 'Joe', 'Biden', 'di', 'Glasgow', ',', 'Skotlandia', ',', 'kemarin', ',', 'di', 'sela', 'pelaksanaan', 'KTT', 'COP26', '.', 'Satu', 'jam', 'lamanya', 'kami', 'bertukar', 'pikiran', 'mengenai', 'berbagai', 'isu', 'internasional', ',', 'dari', 'soal', 'pandemi', ',', 'perubahan', 'iklim', ',', 'demokrasi', ',', 'sampai', 'Myanmar', 'dan', 'Afghanistan', '.', 'https', ':', '//t.co/nnwSSn0ren']","Saya bertemu Presiden Amerika Serikat Joe Biden Glasgow, Skotlandia, kemarin, pelaksanaan KTT COP26. Satu jam bertukar pikiran isu internasional, pandemi, perubahan iklim, demokrasi, Myanmar Afghanistan. https://t.co/nnwSSn0ren"
2021-11-02 03:43:17+00:00,"Saya melakukan pertemuan bilateral dengan PM Palestina Mohammad Ibrahim Shtayyeh kemarin di sela KTT COP26 di Glasgow.

Indonesia berkomitmen untuk terus mendukung perjuangan Palestina menjadi negara merdeka dan berdaulat penuh dengan Yerusalem Timur sebagai ibu kota negaranya. https://t.co/EpkUw56pCI",3909,532,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Saya', 'melakukan', 'pertemuan', 'bilateral', 'dengan', 'PM', 'Palestina', 'Mohammad', 'Ibrahim', 'Shtayyeh', 'kemarin', 'di', 'sela', 'KTT', 'COP26', 'di', 'Glasgow', '.', 'Indonesia', 'berkomitmen', 'untuk', 'terus', 'mendukung', 'perjuangan', 'Palestina', 'menjadi', 'negara', 'merdeka', 'dan', 'berdaulat', 'penuh', 'dengan', 'Yerusalem', 'Timur', 'sebagai', 'ibu', 'kota', 'negaranya', '.', 'https', ':', '//t.co/EpkUw56pCI']",Saya pertemuan bilateral PM Palestina Mohammad Ibrahim Shtayyeh kemarin KTT COP26 Glasgow. Indonesia berkomitmen mendukung perjuangan Palestina negara merdeka berdaulat penuh Yerusalem Timur kota negaranya. https://t.co/EpkUw56pCI
2021-11-02 02:31:14+00:00,"Tetapi, itu tidak cukup. Indonesia membutuhkan dukungan dan kontribusi dari negara-negara maju. Maka, pertanyaannya: seberapa besar kontribusi negara maju untuk kami? Transfer teknologi apa yang diberikan? Program apa yang didukung untuk target SDGs yang terhambat akibat pandemi? https://t.co/c4uWIYi53v",1085,159,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Tetapi', ',', 'itu', 'tidak', 'cukup', '.', 'Indonesia', 'membutuhkan', 'dukungan', 'dan', 'kontribusi', 'dari', 'negara-negara', 'maju', '.', 'Maka', ',', 'pertanyaannya', ':', 'seberapa', 'besar', 'kontribusi', 'negara', 'maju', 'untuk', 'kami', '?', 'Transfer', 'teknologi', 'apa', 'yang', 'diberikan', '?', 'Program', 'apa', 'yang', 'didukung', 'untuk', 'target', 'SDGs', 'yang', 'terhambat', 'akibat', 'pandemi', '?', 'https', ':', '//t.co/c4uWIYi53v']","Tetapi, cukup. Indonesia membutuhkan dukungan kontribusi negara-negara maju. Maka, pertanyaannya: kontribusi negara maju kami? Transfer teknologi diberikan? Program didukung target SDGs terhambat akibat pandemi? https://t.co/c4uWIYi53v"
2021-11-02 02:31:11+00:00,"Di sektor energi, Indonesia terus melangkah maju dengan pengembangan ekosistem mobil listrik dan pembangunan pembangkit tenaga surya. Indonesia juga memanfaatkan energi baru terbarukan. Dan berbagai upaya lain. https://t.co/VtDAkOnOQ2",1675,196,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Di', 'sektor', 'energi', ',', 'Indonesia', 'terus', 'melangkah', 'maju', 'dengan', 'pengembangan', 'ekosistem', 'mobil', 'listrik', 'dan', 'pembangunan', 'pembangkit', 'tenaga', 'surya', '.', 'Indonesia', 'juga', 'memanfaatkan', 'energi', 'baru', 'terbarukan', '.', 'Dan', 'berbagai', 'upaya', 'lain', '.', 'https', ':', '//t.co/VtDAkOnOQ2']","Di sektor energi, Indonesia melangkah maju pengembangan ekosistem mobil listrik pembangunan pembangkit tenaga surya. Indonesia memanfaatkan energi terbarukan. Dan upaya lain. https://t.co/VtDAkOnOQ2"
2021-11-02 02:31:10+00:00,"Laju deforestasi di Indonesia terendah dalam 20 tahun terakhir. Kebakaran hutan turun 82% pada 2020. Indonesia juga telah memulai rehabilitasi hutan mangrove seluas 600.000 ha sampai 2024, dan  juga telah merehabilitasi 3 juta ha lahan kritis antara 2010-2019. https://t.co/gAnFpyeWEC",974,136,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Laju', 'deforestasi', 'di', 'Indonesia', 'terendah', 'dalam', '20', 'tahun', 'terakhir', '.', 'Kebakaran', 'hutan', 'turun', '82', '%', 'pada', '2020', '.', 'Indonesia', 'juga', 'telah', 'memulai', 'rehabilitasi', 'hutan', 'mangrove', 'seluas', '600.000', 'ha', 'sampai', '2024', ',', 'dan', 'juga', 'telah', 'merehabilitasi', '3', 'juta', 'ha', 'lahan', 'kritis', 'antara', '2010-2019.', 'https', ':', '//t.co/gAnFpyeWEC']","Laju deforestasi Indonesia terendah 20 terakhir. Kebakaran hutan turun 82% 2020. Indonesia rehabilitasi hutan mangrove seluas 600.000 ha 2024, merehabilitasi 3 juta ha lahan kritis 2010-2019. https://t.co/gAnFpyeWEC"
2021-11-02 02:31:07+00:00,"Saya berbicara pada KTT COP26 di Glasgow, kemarin dan menyampaikan bahwa solidaritas global adalah kunci menghadapi perubahan iklim yang menjadi ancaman besar bagi kemakmuran dan pembangunan global. 

Indonesia akan terus berkontribusi dalam penanganan perubahan iklim. https://t.co/w6s6GUMS9O",3155,469,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Saya', 'berbicara', 'pada', 'KTT', 'COP26', 'di', 'Glasgow', ',', 'kemarin', 'dan', 'menyampaikan', 'bahwa', 'solidaritas', 'global', 'adalah', 'kunci', 'menghadapi', 'perubahan', 'iklim', 'yang', 'menjadi', 'ancaman', 'besar', 'bagi', 'kemakmuran', 'dan', 'pembangunan', 'global', '.', 'Indonesia', 'akan', 'terus', 'berkontribusi', 'dalam', 'penanganan', 'perubahan', 'iklim', '.', 'https', ':', '//t.co/w6s6GUMS9O']","Saya berbicara KTT COP26 Glasgow, kemarin solidaritas global kunci menghadapi perubahan iklim ancaman kemakmuran pembangunan global. Indonesia berkontribusi penanganan perubahan iklim. https://t.co/w6s6GUMS9O"
2021-11-02 00:26:35+00:00,Dalam pertemuan tersebut saya menekankan pembahasan pada investasi di bidang ekonomi hijau. Saya menggambarkan secara umum kebijakan pengendalian perubahan iklim Indonesia yang juga mencakup transisi menuju green economy. https://t.co/SIoHwCNMJ0,1611,171,jokowi,Jakarta,16217079,2011-09-03 05:21:21+00:00,"['Dalam', 'pertemuan', 'tersebut', 'saya', 'menekankan', 'pembahasan', 'pada', 'investasi', 'di', 'bidang', 'ekonomi', 'hijau', '.', 'Saya', 'menggambarkan', 'secara', 'umum', 'kebijakan', 'pengendalian', 'perubahan', 'iklim', 'Indonesia', 'yang', 'juga', 'mencakup', 'transisi', 'menuju', 'green', 'economy', '.', 'https', ':', '//t.co/SIoHwCNMJ0']",Dalam pertemuan menekankan pembahasan investasi bidang ekonomi hijau. Saya menggambarkan kebijakan pengendalian perubahan iklim Indonesia mencakup transisi green economy. https://t.co/SIoHwCNMJ0
